"Plot Title: 10397702_waterbath_amb"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10397702, SEN S/N: 10397702)","Host Connected (LGR S/N: 10397702)","Coupler Attached (LGR S/N: 10397702)","Stopped (LGR S/N: 10397702)","End Of File (LGR S/N: 10397702)"
258,02/16/17 05:30:00 PM,10.357,,,,
259,02/16/17 06:00:00 PM,10.455,,,,
260,02/16/17 06:30:00 PM,10.455,,,,
261,02/16/17 07:00:00 PM,10.455,,,,
262,02/16/17 07:30:00 PM,10.357,,,,
263,02/16/17 08:00:00 PM,10.357,,,,
264,02/16/17 08:30:00 PM,10.357,,,,
265,02/16/17 09:00:00 PM,10.357,,,,
266,02/16/17 09:30:00 PM,10.259,,,,
267,02/16/17 10:00:00 PM,10.259,,,,
268,02/16/17 10:30:00 PM,10.259,,,,
269,02/16/17 11:00:00 PM,10.161,,,,
270,02/16/17 11:30:00 PM,10.161,,,,
271,02/17/17 12:00:00 AM,10.161,,,,
272,02/17/17 12:30:00 AM,10.161,,,,
273,02/17/17 01:00:00 AM,10.161,,,,
274,02/17/17 01:30:00 AM,10.161,,,,
275,02/17/17 02:00:00 AM,10.161,,,,
276,02/17/17 02:30:00 AM,10.063,,,,
277,02/17/17 03:00:00 AM,10.063,,,,
278,02/17/17 03:30:00 AM,10.063,,,,
279,02/17/17 04:00:00 AM,10.063,,,,
280,02/17/17 04:30:00 AM,9.965,,,,
281,02/17/17 05:00:00 AM,9.965,,,,
282,02/17/17 05:30:00 AM,9.965,,,,
283,02/17/17 06:00:00 AM,9.965,,,,
284,02/17/17 06:30:00 AM,9.965,,,,
285,02/17/17 07:00:00 AM,9.965,,,,
286,02/17/17 07:30:00 AM,9.965,,,,
287,02/17/17 08:00:00 AM,9.965,,,,
288,02/17/17 08:30:00 AM,9.965,,,,
289,02/17/17 09:00:00 AM,9.965,,,,
290,02/17/17 09:30:00 AM,9.965,,,,
291,02/17/17 10:00:00 AM,9.965,,,,
292,02/17/17 10:30:00 AM,9.965,,,,
293,02/17/17 11:00:00 AM,9.965,,,,
294,02/17/17 11:30:00 AM,9.965,,,,
295,02/17/17 12:00:00 PM,9.965,,,,
296,02/17/17 12:30:00 PM,9.965,,,,
297,02/17/17 01:00:00 PM,9.965,,,,
298,02/17/17 01:30:00 PM,10.063,,,,
299,02/17/17 02:00:00 PM,10.063,,,,
300,02/17/17 02:30:00 PM,10.063,,,,
301,02/17/17 03:00:00 PM,10.161,,,,
302,02/17/17 03:30:00 PM,10.161,,,,
303,02/17/17 04:00:00 PM,10.161,,,,
304,02/17/17 04:30:00 PM,10.259,,,,
305,02/17/17 05:00:00 PM,10.259,,,,
306,02/17/17 05:30:00 PM,10.357,,,,
307,02/17/17 06:00:00 PM,10.357,,,,
308,02/17/17 06:30:00 PM,10.357,,,,
309,02/17/17 07:00:00 PM,10.357,,,,
310,02/17/17 07:30:00 PM,10.259,,,,
311,02/17/17 08:00:00 PM,10.259,,,,
312,02/17/17 08:30:00 PM,10.259,,,,
313,02/17/17 09:00:00 PM,10.259,,,,
314,02/17/17 09:30:00 PM,10.259,,,,
315,02/17/17 10:00:00 PM,10.161,,,,
316,02/17/17 10:30:00 PM,10.161,,,,
317,02/17/17 11:00:00 PM,10.161,,,,
318,02/17/17 11:30:00 PM,10.161,,,,
319,02/18/17 12:00:00 AM,10.161,,,,
320,02/18/17 12:30:00 AM,10.063,,,,
321,02/18/17 01:00:00 AM,10.063,,,,
322,02/18/17 01:30:00 AM,10.063,,,,
323,02/18/17 02:00:00 AM,10.063,,,,
324,02/18/17 02:30:00 AM,10.063,,,,
325,02/18/17 03:00:00 AM,10.063,,,,
326,02/18/17 03:30:00 AM,10.063,,,,
327,02/18/17 04:00:00 AM,10.063,,,,
328,02/18/17 04:30:00 AM,9.965,,,,
329,02/18/17 05:00:00 AM,9.965,,,,
330,02/18/17 05:30:00 AM,9.965,,,,
331,02/18/17 06:00:00 AM,9.965,,,,
332,02/18/17 06:30:00 AM,9.965,,,,
333,02/18/17 07:00:00 AM,9.965,,,,
334,02/18/17 07:30:00 AM,9.965,,,,
335,02/18/17 08:00:00 AM,9.965,,,,
336,02/18/17 08:30:00 AM,9.965,,,,
337,02/18/17 09:00:00 AM,9.965,,,,
338,02/18/17 09:30:00 AM,9.965,,,,
339,02/18/17 10:00:00 AM,9.965,,,,
340,02/18/17 10:30:00 AM,10.063,,,,
341,02/18/17 11:00:00 AM,10.063,,,,
